65,702,1
973,1,1
253,843,1
843,264,1
985,348,1
102,528,1
765,554,1
179,419,1
476,744,1
129,664,1
722,799,1
517,766,1
6,550,1
157,984,1
674,202,1
18,506,1
157,502,1
760,519,1
505,575,1
417,180,1
112,143,1
341,52,1
689,844,1
574,344,1
545,859,1
800,338,1
21,190,1
982,239,1
212,448,1
663,512,1
993,129,1
936,803,1
429,995,1
875,915,1
43,799,1
396,832,1
933,492,1
788,323,1
165,717,1
295,835,1
397,702,1
993,157,1
176,107,1
973,228,1
465,269,1
285,261,1
153,690,1
509,389,1
351,936,1
682,905,1
431,237,1
601,834,1
573,94,1
761,499,1
578,834,1
394,296,1
885,210,1
239,685,1
702,520,1
79,136,1
515,137,1
706,388,1
373,97,1
191,10,1
837,425,1
674,246,1
512,343,1
937,388,1
434,474,1
512,622,1
574,551,1
499,99,1
603,342,1
897,453,1
747,779,1
504,118,1
61,545,1
491,744,1
682,705,1
88,256,1
69,947,1
885,942,1
859,407,1
115,596,1
481,619,1
131,65,1
565,73,1
317,480,1
117,435,1
872,154,1
820,934,1
764,636,1
347,312,1
338,654,1
684,728,1
125,218,1
57,881,1
706,701,1
939,442,1
778,997,1
79,301,1
24,847,1
26,354,1
670,196,1
270,447,1
562,471,1
316,102,1
774,862,1
1,211,1
749,186,1
822,608,1
809,68,1
439,200,1
322,534,1
885,596,1
649,308,1
990,229,1
754,381,1
482,751,1
280,354,1
801,93,1
322,545,1
576,87,1
563,726,1
411,853,1
48,983,1
76,871,1
914,426,1
609,819,1
563,662,1
980,617,1
565,691,1
404,358,1
462,911,1
904,715,1
264,61,1
516,394,1
372,484,1
964,853,1
263,993,1
37,651,1
405,314,1
819,999,1
762,273,1
621,894,1
376,209,1
157,853,1
754,575,1
59,725,1
710,968,1
761,476,1
561,603,1
474,185,1
773,691,1
531,740,1
246,268,1
979,687,1
98,383,1
679,845,1
486,723,1
942,14,1
997,610,1
155,540,1
299,413,1
993,749,1
440,61,1
113,581,1
289,375,1
958,199,1
480,467,1
834,287,1
75,506,1
593,608,1
650,969,1
155,237,1
650,702,1
216,94,1
111,758,1
635,273,1
614,112,1
257,930,1
112,658,1
947,257,1
866,814,1
654,479,1
825,848,1
148,860,1
547,743,1
475,583,1
97,37,1
540,187,1
265,405,1
590,467,1
160,856,1
121,826,1
445,988,1
30,313,1
656,178,1
99,454,1
713,266,1
5,645,1
245,885,1
134,470,1
770,399,1
214,722,1
956,799,1
349,819,1
49,916,1
398,616,1
782,13,1
320,850,1
429,925,1
878,933,1
510,986,1
934,990,1
538,913,1
543,270,1
502,407,1
843,104,1
404,670,1
436,21,1
606,506,1
243,249,1
124,7,1
883,217,1
93,193,1
796,516,1
233,296,1
636,203,1
861,798,1
847,926,1
24,685,1
527,565,1
922,922,1
936,143,1
757,440,1
810,867,1
379,811,1
977,369,1
927,514,1
265,419,1
264,664,1
18,397,1
655,71,1
739,350,1
977,33,1
123,266,1
928,772,1
611,238,1
285,409,1
888,152,1
744,466,1
100,808,1
64,94,1
676,934,1
61,898,1
276,777,1
83,45,1
646,281,1
601,8,1
1,371,1
343,288,1
430,7,1
759,937,1
982,86,1
393,33,1
296,941,1
538,655,1
527,801,1
704,654,1
951,430,1
668,657,1
736,728,1
322,205,1
251,933,1
564,485,1
361,981,1
338,638,1
611,335,1
678,17,1
716,385,1
644,726,1
691,659,1
599,98,1
957,961,1
983,168,1
527,11,1
798,485,1
769,123,1
921,699,1
333,139,1
204,884,1
143,968,1
966,937,1
119,470,1
588,230,1
257,442,1
801,707,1
230,614,1
635,610,1
331,388,1
89,231,1
415,339,1
768,609,1
779,247,1
685,580,1
657,832,1
309,448,1
583,657,1
776,770,1
629,842,1
667,613,1
161,413,1
605,101,1
820,714,1
834,8,1
862,311,1
459,353,1
468,80,1
406,521,1
938,598,1
905,228,1
587,479,1
50,94,1
917,363,1
882,416,1
170,774,1
673,27,1
672,334,1
219,784,1
954,587,1
655,913,1
1000,430,1
224,919,1
850,303,1
684,729,1
82,103,1
386,958,1
558,678,1
952,296,1
332,722,1
539,565,1
617,510,1
416,43,1
450,138,1
343,863,1
220,20,1
967,642,1
646,859,1
372,728,1
940,60,1
133,302,1
63,787,1
450,951,1
623,312,1
875,36,1
890,307,1
100,286,1
55,877,1
221,425,1
243,277,1
165,855,1
93,899,1
94,493,1
69,996,1
907,302,1
734,579,1
758,490,1
509,241,1
647,955,1
649,136,1
119,412,1
306,354,1
75,519,1
967,104,1
155,417,1
7,698,1
977,787,1
649,531,1
375,256,1
823,797,1
130,198,1
101,872,1
323,443,1
688,538,1
380,478,1
185,708,1
952,22,1
888,537,1
258,635,1
70,276,1
423,327,1
915,485,1
392,1,1
93,935,1
176,510,1
162,385,1
324,156,1
237,135,1
192,644,1
244,540,1
758,123,1
682,494,1
145,5,1
616,566,1
560,55,1
495,939,1
814,640,1
569,74,1
53,226,1
669,988,1
403,571,1
665,148,1
749,403,1
385,267,1
897,793,1
221,362,1
256,286,1
89,628,1
343,390,1
391,61,1
134,814,1
151,2,1
433,998,1
998,390,1
173,957,1
500,951,1
829,459,1
359,91,1
450,528,1
701,354,1
793,62,1
367,329,1
134,701,1
986,600,1
142,387,1
999,305,1
154,893,1
897,669,1
559,423,1
670,597,1
395,556,1
479,258,1
978,395,1
786,561,1
14,78,1
87,926,1
205,200,1
375,636,1
244,762,1
200,487,1
185,1,1
845,582,1
239,496,1
842,536,1
771,470,1
822,954,1
75,844,1
9,866,1
109,669,1
292,883,1
205,26,1
456,821,1
769,841,1
639,88,1
423,337,1
23,525,1
438,517,1
285,737,1
465,387,1
694,967,1
608,791,1
512,881,1
817,480,1
151,283,1
956,807,1
643,68,1
492,736,1
631,409,1
688,839,1
236,768,1
330,136,1
444,158,1
471,130,1
595,669,1
389,937,1
48,278,1
291,454,1
401,351,1
257,990,1
804,321,1
537,172,1
858,488,1
685,131,1
125,255,1
8,797,1
435,728,1
225,313,1
683,142,1
817,812,1
731,703,1
166,766,1
972,144,1
592,976,1
86,855,1
808,951,1
53,831,1
505,904,1
293,460,1
406,496,1
393,780,1
499,454,1
534,333,1
840,344,1
503,64,1
448,135,1
74,242,1
296,208,1
527,635,1
954,39,1
969,925,1
833,298,1
789,51,1
159,23,1
671,307,1
435,771,1
668,66,1
750,153,1
355,66,1
836,379,1
716,442,1
319,807,1
18,594,1
95,657,1
989,706,1
247,577,1
695,526,1
65,945,1
665,96,1
921,566,1
470,874,1
238,944,1
85,141,1
37,623,1
236,12,1
1000,556,1
167,302,1
284,929,1
496,732,1
144,342,1
657,968,1
913,73,1
357,237,1
986,897,1
508,657,1
953,999,1
957,572,1
501,290,1
870,107,1
579,973,1
446,150,1
144,511,1
204,754,1
769,551,1
753,331,1
646,794,1
256,330,1
253,43,1
317,775,1
346,557,1
419,499,1
948,968,1
824,933,1
419,189,1
163,327,1
694,56,1
990,548,1
577,849,1
742,912,1
939,775,1
583,988,1
117,978,1
973,852,1
623,979,1
757,191,1
452,514,1
90,507,1
62,204,1
235,530,1
645,903,1
89,469,1
328,859,1
935,387,1
438,982,1
762,534,1
750,684,1
944,10,1
338,66,1
556,122,1
986,765,1
999,762,1
189,12,1
340,531,1
714,527,1
410,566,1
53,442,1
628,960,1
326,746,1
844,510,1
499,514,1
931,526,1
653,522,1
78,849,1
800,685,1
939,905,1
347,374,1
337,314,1
576,823,1
397,440,1
486,125,1
625,782,1
809,307,1
391,702,1
947,609,1
211,994,1
532,176,1
886,701,1
493,5,1
439,702,1
787,352,1
155,306,1
54,920,1
46,486,1
233,878,1
762,374,1
228,290,1
156,973,1
549,5,1
606,25,1
709,92,1
510,482,1
790,957,1
822,167,1
346,634,1
997,340,1
119,487,1
315,164,1
687,649,1
361,360,1
148,229,1
151,385,1
977,67,1
471,583,1
211,85,1
358,78,1
182,95,1
795,114,1
108,837,1
744,960,1
200,435,1
54,632,1
641,797,1
101,298,1
114,740,1
184,612,1
758,546,1
151,157,1
81,242,1
886,209,1
49,375,1
683,346,1
595,871,1
21,351,1
362,771,1
135,963,1
635,950,1
620,421,1
740,7,1
621,40,1
370,173,1
38,406,1
458,695,1
254,942,1
15,845,1
61,766,1
226,606,1
456,999,1
616,750,1
151,92,1
957,820,1
824,310,1
342,758,1
949,856,1
540,417,1
848,281,1
524,289,1
926,963,1
244,624,1
529,223,1
528,39,1
256,739,1
594,247,1
306,34,1
288,946,1
703,158,1
664,875,1
735,532,1
646,191,1
859,891,1
366,174,1
753,683,1
900,290,1
574,582,1
136,107,1
36,822,1
824,284,1
779,219,1
710,958,1
668,127,1
225,910,1
120,600,1
143,53,1
719,544,1
103,997,1
988,557,1
820,251,1
37,808,1
750,446,1
377,172,1
675,650,1
642,797,1
667,432,1
250,195,1
785,254,1
346,145,1
525,246,1
422,374,1
758,110,1
868,512,1
565,780,1
891,727,1
309,132,1
88,589,1
174,343,1
35,104,1
792,513,1
752,610,1
525,440,1
2,870,1
767,908,1
978,270,1
193,535,1
261,901,1
130,226,1
539,822,1
267,393,1
476,551,1
594,148,1
701,790,1
487,619,1
544,351,1
276,246,1
505,375,1
337,70,1
941,640,1
413,795,1
166,657,1
633,763,1
25,928,1
390,388,1
632,71,1
679,46,1
586,217,1
25,176,1
624,207,1
302,965,1
924,116,1
89,323,1
354,377,1
676,216,1
368,45,1
486,129,1
242,285,1
640,672,1
462,396,1
62,513,1
878,511,1
779,953,1
803,704,1
332,332,1
510,628,1
887,849,1
139,803,1
693,660,1
223,324,1
122,857,1
920,971,1
246,192,1
163,536,1
123,353,1
703,492,1
943,924,1
145,322,1
340,757,1
914,304,1
154,787,1
451,121,1
702,812,1
625,553,1
35,823,1
466,916,1
495,173,1
911,339,1
529,868,1
84,244,1
670,354,1
402,709,1
67,386,1
454,828,1
805,198,1
899,70,1
124,122,1
106,786,1
806,288,1
306,633,1
208,158,1
938,749,1
782,872,1
474,947,1
540,98,1
666,598,1
493,151,1
322,497,1
32,919,1
249,1,1
596,440,1
714,957,1
936,796,1
528,371,1
148,435,1
106,104,1
702,741,1
33,235,1
37,910,1
150,734,1
106,54,1
56,754,1
220,532,1
44,519,1
122,334,1
437,149,1
827,648,1
811,378,1
433,623,1
576,927,1
668,296,1
653,281,1
35,25,1
67,210,1
78,612,1
141,361,1
647,780,1
603,756,1
470,13,1
10,249,1
179,501,1
335,652,1
215,208,1
810,95,1
611,892,1
271,516,1
338,83,1
535,8,1
43,350,1
413,557,1
886,700,1
45,351,1
87,199,1
599,304,1
224,503,1
561,363,1
713,677,1
378,177,1
171,630,1
331,995,1
419,266,1
552,484,1
74,280,1
100,602,1
416,384,1
19,114,1
24,28,1
168,709,1
351,700,1
511,346,1
158,941,1
197,297,1
40,933,1
739,186,1
549,845,1
906,728,1
476,555,1
160,429,1
63,507,1
752,490,1
616,850,1
152,347,1
50,807,1
860,398,1
690,270,1
376,110,1
52,370,1
362,936,1
234,519,1
6,785,1
223,945,1
291,642,1
338,676,1
274,209,1
838,673,1
735,229,1
798,833,1
360,965,1
894,945,1
131,478,1
652,675,1
789,608,1
702,453,1
388,547,1
197,791,1
581,299,1
734,806,1
42,645,1
106,145,1
443,293,1
3,884,1
821,918,1
343,241,1
713,189,1
233,183,1
995,34,1
178,68,1
466,931,1
143,295,1
495,831,1
636,91,1
279,356,1
246,257,1
123,830,1
982,389,1
103,565,1
242,594,1
895,177,1
341,381,1
308,525,1
943,979,1
630,885,1
927,176,1
236,725,1
196,541,1
840,751,1
515,701,1
742,41,1
675,484,1
850,497,1
476,308,1
680,109,1
670,94,1
623,635,1
814,994,1
663,930,1
667,611,1
434,204,1
663,329,1
119,448,1
913,724,1
489,368,1
127,177,1
62,396,1
952,229,1
979,696,1
848,540,1
109,161,1
429,708,1
82,383,1
278,507,1
70,288,1
643,665,1
434,450,1
239,476,1
670,298,1
346,758,1
687,677,1
811,517,1
228,161,1
827,327,1
834,954,1
420,543,1
216,573,1
433,928,1
525,482,1
55,637,1
180,683,1
337,635,1
642,27,1
393,220,1
174,549,1
922,817,1
991,338,1
59,579,1
708,102,1
262,334,1
116,320,1
158,114,1
469,260,1
126,655,1
986,79,1
295,676,1
510,822,1
826,20,1
181,556,1
267,14,1
98,742,1
438,752,1
803,596,1
675,999,1
217,566,1
541,686,1
211,904,1
273,184,1
898,108,1
930,675,1
558,747,1
657,660,1
520,255,1
801,880,1
833,752,1
969,974,1
991,881,1
306,319,1
24,422,1
856,767,1
439,397,1
46,571,1
132,86,1
802,750,1
472,447,1
39,786,1
870,265,1
721,224,1
668,313,1
500,788,1
521,91,1
205,16,1
105,938,1
826,178,1
155,221,1
29,229,1
3,22,1
139,705,1
308,852,1
155,32,1
373,163,1
275,671,1
212,677,1
236,212,1
641,567,1
893,42,1
457,618,1
509,911,1
643,317,1
658,990,1
158,164,1
318,173,1
225,431,1
897,397,1
941,769,1
938,817,1
845,554,1
631,70,1
62,500,1
733,46,1
249,479,1
113,472,1
285,945,1
452,847,1
497,621,1
725,765,1
783,607,1
416,285,1
516,898,1
76,346,1
932,878,1
739,871,1
339,529,1
586,299,1
134,145,1
280,600,1
152,203,1
308,849,1
881,691,1
343,134,1
664,32,1
448,653,1
640,155,1
726,967,1
337,436,1
272,676,1
774,425,1
1000,99,1
124,908,1
991,2,1
114,200,1
658,607,1
963,296,1
841,409,1
744,468,1
392,942,1
275,689,1
631,993,1
39,731,1
676,951,1
739,345,1
432,95,1
541,270,1
55,324,1
659,55,1
425,720,1
692,630,1
318,454,1
814,818,1
942,764,1
752,249,1
645,491,1
183,35,1
678,565,1
687,836,1
375,922,1
287,597,1
914,431,1
975,359,1
179,748,1
621,678,1
197,687,1
634,14,1
712,506,1
196,37,1
381,326,1
964,93,1
562,739,1
400,116,1
888,981,1
683,161,1
473,220,1
160,156,1
16,872,1
838,307,1
385,143,1
381,789,1
799,693,1
911,525,1
460,583,1
897,701,1
83,828,1
568,740,1
65,744,1
441,182,1
362,934,1
793,150,1
800,617,1
915,242,1
878,807,1
240,427,1
659,683,1
264,1000,1
955,869,1
510,590,1
239,256,1
874,222,1
763,648,1
937,971,1
896,838,1
231,198,1
872,106,1
300,104,1
143,116,1
203,827,1
266,271,1
119,661,1
703,890,1
849,923,1
68,539,1
205,534,1
747,842,1
331,60,1
499,240,1
41,293,1
426,643,1
741,528,1
230,351,1
847,282,1
83,530,1
205,131,1
190,867,1
233,829,1
817,424,1
277,849,1
783,652,1
511,368,1
807,433,1
903,370,1
677,63,1
53,823,1
483,713,1
823,240,1
144,8,1
864,961,1
343,374,1
317,237,1
888,113,1
937,62,1
579,99,1
728,704,1
184,26,1
88,96,1
292,104,1
123,518,1
990,265,1
657,956,1
584,36,1
499,114,1
865,249,1
266,80,1
711,654,1
902,119,1
930,325,1
594,756,1
683,725,1
661,642,1
939,131,1
444,283,1
976,276,1
210,538,1
642,466,1
65,640,1
580,978,1
546,562,1
806,622,1
745,843,1
71,443,1
172,187,1
984,41,1
82,572,1
204,138,1
288,260,1
363,209,1
782,372,1
318,545,1
977,412,1
301,751,1
873,976,1
251,309,1
315,196,1
931,155,1
689,263,1
300,180,1
740,383,1
472,402,1
84,489,1
674,111,1
342,930,1
966,162,1
932,327,1
274,258,1
115,6,1
970,2,1
438,416,1
834,337,1
903,771,1
132,773,1
742,655,1
793,691,1
226,605,1
756,245,1
668,967,1
762,440,1
427,336,1
206,257,1
49,433,1
185,788,1
653,517,1
958,153,1
682,458,1
28,420,1
549,557,1
900,918,1
179,432,1
282,581,1
241,442,1
993,557,1
117,867,1
175,809,1
130,418,1
792,410,1
289,838,1
790,267,1
90,413,1
709,775,1
426,76,1
237,383,1
567,948,1
41,732,1
446,437,1
44,173,1
205,962,1
163,62,1
933,304,1
285,997,1
959,236,1
487,890,1
88,481,1
733,482,1
999,226,1
491,528,1
499,338,1
401,225,1
977,509,1
45,898,1
98,987,1
154,472,1
468,673,1
646,700,1
735,83,1
737,401,1
336,706,1
578,118,1
970,646,1
7,440,1
131,416,1
15,927,1
765,660,1
728,741,1
252,932,1
35,861,1
24,74,1
679,547,1
501,643,1
855,415,1
253,657,1
462,496,1
512,251,1
723,505,1
890,211,1
895,43,1
315,435,1
147,47,1
12,469,1
727,734,1
340,254,1
181,775,1
338,519,1
996,452,1
181,504,1
313,161,1
248,872,1
607,961,1
311,903,1
632,204,1
75,119,1
149,30,1
708,167,1
506,232,1
715,965,1
703,645,1
285,918,1
269,298,1
479,407,1
890,429,1
833,948,1
867,851,1
207,187,1
672,117,1
834,980,1
952,430,1
998,639,1
662,756,1
868,666,1
11,152,1
816,806,1
931,371,1
941,429,1
556,711,1
203,786,1
248,448,1
299,276,1
604,149,1
729,544,1
648,55,1
224,627,1
103,77,1
260,225,1
625,232,1
697,509,1
532,34,1
761,933,1
58,926,1
482,128,1
235,676,1
93,855,1
970,236,1
363,94,1
877,660,1
66,878,1
327,183,1
125,48,1
608,428,1
618,823,1
236,64,1
885,522,1
560,993,1
962,806,1
264,969,1
512,484,1
214,619,1
1,748,1
542,893,1
861,765,1
645,321,1
278,559,1
911,594,1
966,887,1
295,264,1
348,231,1
729,807,1
182,408,1
739,266,1
440,284,1
3,824,1
843,996,1
34,145,1
209,531,1
566,551,1
605,46,1
277,419,1
623,56,1
541,914,1
621,37,1
280,732,1
293,419,1
133,682,1
183,57,1
122,513,1
247,429,1
677,295,1
175,653,1
10,729,1
244,465,1
631,414,1
687,211,1
411,356,1
540,837,1
756,437,1
935,894,1
264,373,1
834,760,1
252,443,1
307,377,1
8,810,1
618,379,1
939,739,1
729,562,1
843,424,1
636,434,1
260,207,1
287,603,1
66,961,1
255,562,1
786,598,1
664,829,1
202,375,1
430,762,1
617,112,1
600,4,1
321,432,1
1,878,1
491,8,1
31,114,1
461,138,1
339,293,1
865,744,1
198,381,1
52,187,1
521,745,1
501,518,1
274,518,1
678,125,1
249,100,1
9,871,1
162,848,1
470,306,1
451,158,1
530,922,1
220,314,1
724,757,1
830,795,1
690,158,1
412,341,1
768,596,1
854,962,1
592,190,1
765,349,1
109,53,1
809,26,1
137,86,1
413,925,1
199,282,1
436,77,1
291,484,1
589,469,1
325,207,1
226,615,1
860,537,1
343,397,1
343,88,1
997,886,1
366,912,1
774,697,1
448,550,1
778,568,1
830,835,1
600,460,1
196,152,1
817,249,1
232,251,1
287,607,1
707,92,1
51,164,1
372,422,1
483,961,1
